
a8 a0 a0 a0 a0 a0 a0 a8 a8 aa aa aa aa aa aa aa number of ASCII=0092, x=14, y=13 cx=974
00 00 00 00 00 00 00 00 00 00 00 00 80 80 80 80 number of ASCII=0093, x=15, y=13 cx=975
0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a number of ASCII=0094, x=16, y=13 cx=976 used @[0048]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0094, x=17, y=13 cx=977 used @[0046]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0094, x=18, y=13 cx=978 used @[0046]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0094, x=19, y=13 cx=979 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0094, x=20, y=13 cx=980 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0094, x=21, y=13 cx=981 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a number of ASCII=0094, x=22, y=13 cx=982 used @[0041]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0094, x=23, y=13 cx=983 used @[0046]
a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 number of ASCII=0094, x=24, y=13 cx=984
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=25, y=13 cx=985 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=26, y=13 cx=986 used @[0000]
0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a number of ASCII=0095, x=27, y=13 cx=987 used @[0048]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0095, x=28, y=13 cx=988 used @[0046]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0095, x=29, y=13 cx=989 used @[0046]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=30, y=13 cx=990 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=31, y=13 cx=991 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=32, y=13 cx=992 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=33, y=13 cx=993 used @[0000]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0095, x=34, y=13 cx=994 used @[0046]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0095, x=35, y=13 cx=995 used @[0046]
a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 number of ASCII=0095, x=36, y=13 cx=996 used @[0081]
02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 number of ASCII=0095, x=37, y=13 cx=997 used @[0064]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0095, x=38, y=13 cx=998 used @[0046]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0095, x=39, y=13 cx=999 used @[0046]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=40, y=13 cx=1000 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=41, y=13 cx=1001 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=42, y=13 cx=1002 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0095, x=43, y=13 cx=1003 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a number of ASCII=0095, x=44, y=13 cx=1004 used @[0041]
aa aa ba ba ba ba ba ba ba ba ba ba ba ba aa aa number of ASCII=0095, x=45, y=13 cx=1005
a8 a8 a8 a8 a8 a0 a0 a0 a0 a0 a0 a8 a8 a8 a8 a8 number of ASCII=0096, x=46, y=13 cx=1006
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0097, x=47, y=13 cx=1007 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0097, x=48, y=13 cx=1008 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0097, x=49, y=13 cx=1009 used @[0000]
02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 number of ASCII=0097, x=50, y=13 cx=1010 used @[0064]
ab ab ab aa aa aa aa aa aa aa aa aa aa ab ab ab number of ASCII=0097, x=51, y=13 cx=1011
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0098, x=52, y=13 cx=1012 used @[0046]
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 number of ASCII=0098, x=53, y=13 cx=1013
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0099, x=54, y=13 cx=1014 used @[0046]
ba ba ba ba aa aa aa aa aa aa aa aa ba ba ba ba number of ASCII=0099, x=55, y=13 cx=1015
a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 number of ASCII=0100, x=56, y=13 cx=1016 used @[0081]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0100, x=57, y=13 cx=1017 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0100, x=58, y=13 cx=1018 used @[0000]
00 00 00 00 00 02 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a number of ASCII=0100, x=59, y=13 cx=1019
00 00 00 00 aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0101, x=60, y=13 cx=1020
00 00 00 00 80 a0 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 number of ASCII=0102, x=61, y=13 cx=1021
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0103, x=62, y=13 cx=1022 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a number of ASCII=0103, x=63, y=13 cx=1023 used @[0041]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0103, x=64, y=13 cx=1024 used @[0046]
a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 number of ASCII=0103, x=65, y=13 cx=1025 used @[0081]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0103, x=66, y=13 cx=1026 used @[0000]
00 00 00 00 00 00 02 02 02 02 02 0a 0a 0a 0a 0a number of ASCII=0103, x=67, y=13 cx=1027
2a aa aa aa aa aa aa aa aa aa aa aa aa aa aa ae number of ASCII=0104, x=68, y=13 cx=1028
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0105, x=69, y=13 cx=1029 used @[0046]
a0 a0 80 80 80 80 80 80 00 00 00 00 00 aa aa aa number of ASCII=0105, x=70, y=13 cx=1030
aa 2a 2a 2a 2a 2a 0a 0a 0a 0a 0a 0a 0a aa aa aa number of ASCII=0106, x=71, y=13 cx=1031
aa aa aa aa aa aa aa aa aa aa aa aa aa aa ab ab number of ASCII=0107, x=72, y=13 cx=1032
a0 a0 a0 a8 a8 a8 a8 a8 aa aa aa aa aa aa aa aa number of ASCII=0108, x=73, y=13 cx=1033
00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 80 number of ASCII=0109, x=74, y=13 cx=1034 used @[0029]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=75, y=13 cx=1035 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=76, y=13 cx=1036 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=77, y=13 cx=1037 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=78, y=13 cx=1038 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=79, y=13 cx=1039 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=80, y=13 cx=1040 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=01, y=14 cx=1041 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=02, y=14 cx=1042 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=03, y=14 cx=1043 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=04, y=14 cx=1044 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=05, y=14 cx=1045 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=06, y=14 cx=1046 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0109, x=07, y=14 cx=1047 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a number of ASCII=0109, x=08, y=14 cx=1048 used @[0041]
aa aa aa aa aa aa aa aa aa aa aa aa aa ba ba ba number of ASCII=0109, x=09, y=14 cx=1049
a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a8 aa aa aa number of ASCII=0110, x=10, y=14 cx=1050
00 00 00 00 00 00 00 00 00 00 00 00 02 aa aa aa number of ASCII=0111, x=11, y=14 cx=1051
02 02 00 00 00 00 00 00 00 02 02 0a aa aa aa aa number of ASCII=0112, x=12, y=14 cx=1052
aa aa aa aa aa aa aa aa aa aa aa aa ab ab ab ae number of ASCII=0113, x=13, y=14 cx=1053
aa aa aa aa aa aa aa aa ea ea ea aa aa aa aa aa number of ASCII=0114, x=14, y=14 cx=1054
80 80 a0 a0 a0 a0 a0 a0 a0 a0 80 80 80 80 80 80 number of ASCII=0115, x=15, y=14 cx=1055
0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a number of ASCII=0116, x=16, y=14 cx=1056 used @[0048]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0116, x=17, y=14 cx=1057 used @[0046]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0116, x=18, y=14 cx=1058 used @[0046]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0116, x=19, y=14 cx=1059 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0116, x=20, y=14 cx=1060 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0116, x=21, y=14 cx=1061 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a number of ASCII=0116, x=22, y=14 cx=1062 used @[0041]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0116, x=23, y=14 cx=1063 used @[0046]
a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 number of ASCII=0116, x=24, y=14 cx=1064 used @[0094]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0116, x=25, y=14 cx=1065 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0116, x=26, y=14 cx=1066 used @[0000]
0a 0a 0a 02 02 02 02 02 02 00 00 00 00 00 00 00 number of ASCII=0116, x=27, y=14 cx=1067
ab ab ab ab aa aa aa aa aa aa aa aa aa 2a 2a 2a number of ASCII=0117, x=28, y=14 cx=1068
aa aa aa aa aa aa ea ea ea ba ba ba ae ae aa ab number of ASCII=0118, x=29, y=14 cx=1069
00 00 80 80 80 80 a0 a0 a8 a8 aa aa aa aa aa aa number of ASCII=0119, x=30, y=14 cx=1070
00 00 00 00 00 00 00 00 00 00 00 80 a8 aa aa aa number of ASCII=0120, x=31, y=14 cx=1071
00 00 00 00 00 00 00 00 00 00 00 02 2a aa aa aa number of ASCII=0121, x=32, y=14 cx=1072
00 00 02 02 02 02 0a 0a 2a 2a aa aa aa aa aa aa number of ASCII=0122, x=33, y=14 cx=1073
aa aa aa aa aa aa ab ab ab ae ae ae ba ba aa ea number of ASCII=0123, x=34, y=14 cx=1074
ea ea ea ea ea aa aa aa aa aa aa aa aa a8 a8 a8 number of ASCII=0124, x=35, y=14 cx=1075
a0 a0 a0 80 80 80 80 80 80 00 00 00 00 00 00 00 number of ASCII=0125, x=36, y=14 cx=1076
02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 number of ASCII=0126, x=37, y=14 cx=1077 used @[0064]
aa aa aa aa aa aa aa aa aa aa aa aa ab ab ab ab number of ASCII=0126, x=38, y=14 cx=1078
aa aa aa aa aa aa aa aa aa aa aa aa aa aa ea ea number of ASCII=0127, x=39, y=14 cx=1079
00 00 00 00 00 00 00 00 00 80 80 aa aa aa aa aa number of ASCII=0128, x=40, y=14 cx=1080
00 00 00 00 00 00 00 00 00 00 00 aa aa aa aa aa number of ASCII=0129, x=41, y=14 cx=1081
00 00 00 00 00 00 00 00 00 00 00 aa aa aa aa aa number of ASCII=0130, x=42, y=14 cx=1082 used @[0129]
00 00 00 00 00 00 00 00 00 00 00 80 a8 a8 aa aa number of ASCII=0130, x=43, y=14 cx=1083
2a 2a 2a 2a 2a 0a 0a 0a 0a 0a 02 02 02 02 00 00 number of ASCII=0131, x=44, y=14 cx=1084
aa aa ae ae ae ae aa ab ab ab aa aa aa aa aa aa number of ASCII=0132, x=45, y=14 cx=1085
a8 a8 a8 aa aa aa aa aa aa aa ea ea aa ba aa ae number of ASCII=0133, x=46, y=14 cx=1086
00 00 00 00 00 00 00 80 80 a0 a8 aa aa aa aa aa number of ASCII=0134, x=47, y=14 cx=1087
00 00 00 00 00 00 00 00 00 00 00 00 a0 aa aa aa number of ASCII=0135, x=48, y=14 cx=1088
00 00 00 00 00 00 00 00 00 00 02 0a aa aa aa aa number of ASCII=0136, x=49, y=14 cx=1089
0a 0a 0a 0a 0a 2a 2a 2a aa aa aa aa aa aa ab aa number of ASCII=0137, x=50, y=14 cx=1090
ab ab ab aa aa ae ae ae aa ba ba aa ea ea aa aa number of ASCII=0138, x=51, y=14 cx=1091
aa aa aa aa aa aa aa aa a8 a8 a8 a8 a0 a0 a0 80 number of ASCII=0139, x=52, y=14 cx=1092
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0140, x=53, y=14 cx=1093 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 0a 0a 0a 0a 0a 02 02 02 number of ASCII=0140, x=54, y=14 cx=1094
ba ba ba ba ae ae ae ae ab ab ab ab aa aa aa aa number of ASCII=0141, x=55, y=14 cx=1095
a8 a8 a8 a8 a8 aa aa aa aa aa aa ea ea ea ba ba number of ASCII=0142, x=56, y=14 cx=1096
00 00 00 00 00 00 00 00 80 a0 a0 a8 aa aa aa aa number of ASCII=0143, x=57, y=14 cx=1097
00 00 00 00 00 00 00 00 00 00 00 00 80 aa aa aa number of ASCII=0144, x=58, y=14 cx=1098
0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 2a aa aa aa aa number of ASCII=0145, x=59, y=14 cx=1099
aa aa aa aa aa aa aa aa aa aa aa aa ae ae ae be number of ASCII=0146, x=60, y=14 cx=1100
a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 number of ASCII=0147, x=61, y=14 cx=1101 used @[0094]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0147, x=62, y=14 cx=1102 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a number of ASCII=0147, x=63, y=14 cx=1103 used @[0041]
aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa aa number of ASCII=0147, x=64, y=14 cx=1104 used @[0046]
a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 number of ASCII=0147, x=65, y=14 cx=1105 used @[0081]
00 00 00 00 00 00 00 00 00 00 00 02 02 02 02 02 number of ASCII=0147, x=66, y=14 cx=1106
0a 2a 2a 2a 2a 2a aa aa aa aa aa aa aa aa aa aa number of ASCII=0148, x=67, y=14 cx=1107
af af af af bf bf be be ba fa ea ea aa aa aa aa number of ASCII=0149, x=68, y=14 cx=1108
aa aa aa ea ea aa aa aa aa aa aa aa aa a0 80 80 number of ASCII=0150, x=69, y=14 cx=1109
aa aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 number of ASCII=0151, x=70, y=14 cx=1110
aa aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 number of ASCII=0152, x=71, y=14 cx=1111 used @[0151]
ab af af bf bf af ab aa aa aa aa aa aa aa 2a 0a number of ASCII=0152, x=72, y=14 cx=1112
aa ea ea ea ea ea fa fa fa ba ba aa aa ae ae aa number of ASCII=0153, x=73, y=14 cx=1113
80 80 80 a0 a0 a0 a0 a0 a8 a8 a8 a8 a8 a8 aa aa number of ASCII=0154, x=74, y=14 cx=1114
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=75, y=14 cx=1115 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=76, y=14 cx=1116 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=77, y=14 cx=1117 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=78, y=14 cx=1118 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=79, y=14 cx=1119 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=80, y=14 cx=1120 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=01, y=15 cx=1121 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=02, y=15 cx=1122 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=03, y=15 cx=1123 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=04, y=15 cx=1124 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=05, y=15 cx=1125 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=06, y=15 cx=1126 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0155, x=07, y=15 cx=1127 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 0a 02 00 00 00 00 number of ASCII=0155, x=08, y=15 cx=1128
be be ae af aa aa aa aa aa aa aa aa 0a 00 00 00 number of ASCII=0156, x=09, y=15 cx=1129
aa aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 number of ASCII=0157, x=10, y=15 cx=1130 used @[0151]
aa aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 number of ASCII=0157, x=11, y=15 cx=1131 used @[0151]
aa aa aa aa aa aa aa aa aa aa aa aa a0 00 00 00 number of ASCII=0157, x=12, y=15 cx=1132
aa aa aa aa aa aa aa aa aa a8 a0 80 00 00 00 00 number of ASCII=0158, x=13, y=15 cx=1133
aa aa aa a8 a8 a0 a0 80 00 00 00 00 00 00 00 00 number of ASCII=0159, x=14, y=15 cx=1134
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0160, x=15, y=15 cx=1135 used @[0000]
0a 0a 0a 0a 0a 0a 0a 0a 0a 0a 02 00 00 00 00 00 number of ASCII=0160, x=16, y=15 cx=1136
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0161, x=17, y=15 cx=1137
aa aa aa aa aa aa aa aa a8 a8 a8 a0 00 00 00 00 number of ASCII=0162, x=18, y=15 cx=1138
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0163, x=19, y=15 cx=1139 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0163, x=20, y=15 cx=1140 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0163, x=21, y=15 cx=1141 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 0a 0a 0a 02 00 00 00 00 number of ASCII=0163, x=22, y=15 cx=1142
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0164, x=23, y=15 cx=1143 used @[0161]
a8 a8 a8 a8 a8 a8 a8 a8 a8 a8 a0 80 00 00 00 00 number of ASCII=0164, x=24, y=15 cx=1144
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0165, x=25, y=15 cx=1145 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0165, x=26, y=15 cx=1146 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0165, x=27, y=15 cx=1147 used @[0000]
0a 0a 0a 02 02 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0165, x=28, y=15 cx=1148
aa aa aa aa aa aa 2a 2a 0a 02 00 00 00 00 00 00 number of ASCII=0166, x=29, y=15 cx=1149
aa aa aa aa aa aa aa aa aa aa aa 2a 02 00 00 00 number of ASCII=0167, x=30, y=15 cx=1150
aa aa aa aa aa aa aa aa aa aa aa aa aa 0a 00 00 number of ASCII=0168, x=31, y=15 cx=1151
aa aa aa aa aa aa aa aa aa aa aa aa aa a0 00 00 number of ASCII=0169, x=32, y=15 cx=1152
aa aa aa aa aa aa aa aa aa aa aa a8 80 00 00 00 number of ASCII=0170, x=33, y=15 cx=1153
aa aa aa aa aa aa a8 a8 a0 80 00 00 00 00 00 00 number of ASCII=0171, x=34, y=15 cx=1154
a0 a0 a0 80 80 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0172, x=35, y=15 cx=1155
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0173, x=36, y=15 cx=1156 used @[0000]
02 02 02 02 02 02 02 02 02 02 00 00 00 00 00 00 number of ASCII=0173, x=37, y=15 cx=1157
ab aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0174, x=38, y=15 cx=1158
fa fa fe ba aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0175, x=39, y=15 cx=1159
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0176, x=40, y=15 cx=1160 used @[0161]
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0176, x=41, y=15 cx=1161 used @[0161]
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0176, x=42, y=15 cx=1162 used @[0161]
aa aa aa aa aa aa aa aa aa a8 a8 a0 00 00 00 00 number of ASCII=0176, x=43, y=15 cx=1163
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0177, x=44, y=15 cx=1164 used @[0000]
aa 2a 2a 0a 0a 02 02 00 00 00 00 00 00 00 00 00 number of ASCII=0177, x=45, y=15 cx=1165
aa aa aa aa aa aa aa aa 2a 0a 02 00 00 00 00 00 number of ASCII=0178, x=46, y=15 cx=1166
aa aa aa aa aa aa aa aa aa aa aa aa 0a 00 00 00 number of ASCII=0179, x=47, y=15 cx=1167
aa aa aa aa aa aa aa aa aa aa aa aa aa 2a 00 00 number of ASCII=0180, x=48, y=15 cx=1168
aa aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 number of ASCII=0181, x=49, y=15 cx=1169 used @[0151]
ae aa aa aa aa aa aa aa aa aa a8 80 00 00 00 00 number of ASCII=0181, x=50, y=15 cx=1170
aa aa aa aa a8 a8 a0 a0 80 00 00 00 00 00 00 00 number of ASCII=0182, x=51, y=15 cx=1171
80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0183, x=52, y=15 cx=1172
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0184, x=53, y=15 cx=1173 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0184, x=54, y=15 cx=1174 used @[0000]
aa aa 2a 2a 0a 0a 02 02 00 00 00 00 00 00 00 00 number of ASCII=0184, x=55, y=15 cx=1175
ae aa aa aa aa aa aa aa aa 2a 0a 02 00 00 00 00 number of ASCII=0185, x=56, y=15 cx=1176
aa aa aa aa aa aa aa aa aa aa aa aa 2a 00 00 00 number of ASCII=0186, x=57, y=15 cx=1177
aa aa aa aa aa aa aa aa aa aa aa aa aa aa 00 00 number of ASCII=0187, x=58, y=15 cx=1178 used @[0089]
aa aa aa aa aa aa aa aa aa aa aa aa aa 80 00 00 number of ASCII=0187, x=59, y=15 cx=1179
be be fa fa aa aa aa aa aa aa aa aa a0 00 00 00 number of ASCII=0188, x=60, y=15 cx=1180
a8 a8 a8 a8 a8 a8 a8 a8 a8 a0 a0 00 00 00 00 00 number of ASCII=0189, x=61, y=15 cx=1181
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0190, x=62, y=15 cx=1182 used @[0000]
2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 2a 0a 00 00 00 00 number of ASCII=0190, x=63, y=15 cx=1183
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0191, x=64, y=15 cx=1184 used @[0161]
a0 a0 a0 a0 a0 a0 a0 a0 a0 a0 80 80 00 00 00 00 number of ASCII=0191, x=65, y=15 cx=1185
02 0a 0a 0a 0a 0a 0a 0a 2a 0a 0a 02 00 00 00 00 number of ASCII=0192, x=66, y=15 cx=1186
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0193, x=67, y=15 cx=1187 used @[0161]
aa aa aa aa aa aa a8 a8 a8 a8 a0 a0 00 00 00 00 number of ASCII=0193, x=68, y=15 cx=1188
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0194, x=69, y=15 cx=1189 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0194, x=70, y=15 cx=1190 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0194, x=71, y=15 cx=1191 used @[0000]
0a 0a 0a 0a 02 02 02 02 02 00 00 00 00 00 00 00 number of ASCII=0194, x=72, y=15 cx=1192
aa aa aa aa aa aa aa aa aa aa aa 2a 00 00 00 00 number of ASCII=0195, x=73, y=15 cx=1193
aa aa aa aa aa aa aa aa aa aa aa aa 00 00 00 00 number of ASCII=0196, x=74, y=15 cx=1194 used @[0161]
00 00 00 00 80 80 80 80 80 80 80 00 00 00 00 00 number of ASCII=0196, x=75, y=15 cx=1195
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0197, x=76, y=15 cx=1196 used @[0000]
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 number of ASCII=0197, x=77, y=15 cx=1197 used @[0000]
